id,old_dfri,efri,old_cfri,old_totfri,dtum,etum,ctum,total_score_tum,dtram,etram,ctram,total_score_tram,old_total_score,rank_competition,num_fri,competition,year,gender,qualification,age,team,season,cfri,dfri,total_score_fri,clean_team,team_number,total_score,clean_team_with_number,comp_str,total_e_score,total_d_score
549,5.85,5.4,1.9,13.15,9.2,5.85,1.95,17.0,9.6,5.6,1.6,16.8,46.95,2,,SC,2024,Men,Final,Senior,Brommagymnasterna 2 (Herr) - Mångkamp ,VT,1.9,5.85,13.15,Brommagymnasterna,2,46.95,Brommagymnasterna2,24SCFinalSeniorMen,16.85,24.65
135,8.55,7.1,3.75,19.4,11.65,7.1,1.95,20.7,10.8,7.65,2.0,20.45,60.55,3,,NM,2019,Men,Final,Senior,Gjellerup,HT,1.875,8.55,17.52,Gjellerup,1,58.675,Gjellerup1,19NMFinalSeniorMen,21.85,31.0
1420,3.9,8.466,3.7,16.066,5.2,7.8,1.95,14.95,3.9,6.633,2.0,12.533,43.549,7,,USM,2015,Women,Qualification,Youth,Täby GF Lag 2 ,VT,1.85,3.25,13.57,Täby GF ,2,41.049,Täby GF 2,15USMQualificationYouthWomen,22.899,12.350000000000001
173,8.6,6.75,3.6,18.95,5.9,7.35,1.95,15.2,5.8,7.45,2.0,15.25,49.4,2,,SC,2017,Women,Final,Senior,Sol-FlickornasGF,HT,1.8,7.17,15.72,SOL GF,1,46.17,SOL GF1,17SCFinalSeniorWomen,21.549999999999997,18.869999999999997
1019,2.32,5.0,1.8,9.12,4.3,6.5,1.95,12.75,2.9,8.3,2.0,13.2,35.07,24,,USM,2022,Women,Qualification,Youth,Helsingborgs TURN ,VT,1.8,2.32,9.12,Helsingborgs TURN ,1,35.07,Helsingborgs TURN 1,22USMQualificationYouthWomen,19.8,9.52
741,6.0,7.15,3.45,16.6,5.2,5.65,1.95,12.8,4.2,5.4,1.0,10.6,40.0,9,,EM,2014,Women,Qualification,Junior,Germany ,HT,1.725,5.0,13.88,GERMANY,1,37.275,GERMANY1,14EMQualificationJuniorWomen,18.200000000000003,14.399999999999999
784,9.933,6.85,3.45,20.233,8.45,7.2,1.95,17.6,8.85,7.55,2.0,18.4,56.233,4,,EM,2016,Men,Qualification,Senior,Portugal ,HT,1.725,8.28,16.86,Portugal,1,52.855,Portugal1,16EMQualificationSeniorMen,21.599999999999998,25.58
1432,3.6,6.283,3.4,13.283,5.1,6.766,1.95,13.816,3.7,6.533,2.0,12.233,39.332,19,,USM,2015,Women,Qualification,Youth,Saltsjöbadens IF ,VT,1.7,3.0,10.98,Saltsjöbadens IF,1,37.032,Saltsjöbadens IF1,15USMQualificationYouthWomen,19.582,11.8
657,6.35,4.5,3.0,13.85,5.3,5.05,1.95,12.3,4.375,4.0,1.7,10.075,36.225,10,,EM,2018,Women,Qualification,Junior,SLOVENIA,HT,1.5,5.77,11.77,SLOVENIA,1,34.145,SLOVENIA1,18EMQualificationJuniorWomen,13.55,15.445
3,8.55,8.45,4.0,21.0,7.5,8.55,1.9,17.95,6.8,7.8,2.0,16.6,55.55,3,9.0,SM,2019,Women,Final,Senior,GTVikingarna,VT,2.0,7.34,19.0,GT Vikingarna,1,53.55,GT Vikingarna1,19SMFinalSeniorWomen,24.8,21.64
12,9.1,7.7,4.0,20.8,6.9,7.3,1.9,16.1,7.0,7.45,1.9,16.35,53.25,3,,SM,2019,Women,Qualification,Senior,Brommagymnasterna,VT,2.0,5.3,18.8,Brommagymnasterna,1,51.25000000000001,Brommagymnasterna1,19SMQualificationSeniorWomen,22.45,19.200000000000003
18,9.3,7.1,4.0,20.4,9.4,7.75,1.9,19.05,8.7,6.05,1.9,16.65,56.1,2,,SM,2019,Men,Qualification,Senior,Brommagymnasterna,VT,2.0,9.23,18.4,Brommagymnasterna,1,54.1,Brommagymnasterna1,19SMQualificationSeniorMen,20.9,27.33
32,8.75,7.45,4.0,20.2,10.3,6.9,1.9,19.1,9.4,8.35,2.0,19.75,59.05,2,,SM,2018,Men,Final,Senior,KFUM,VT,2.0,7.57,17.4,KFUM,1,56.25,KFUM1,18SMFinalSeniorMen,22.700000000000003,27.27
34,8.55,7.675,4.0,20.225,7.7,7.45,1.9,17.05,7.3,8.45,2.0,17.75,55.03,1,,SM,2018,Women,Qualification,Senior,ÖrebroGFKIF,VT,2.0,6.55,17.44,Örebro GF KIF ,1,52.245,Örebro GF KIF 1,18SMQualificationSeniorWomen,23.575,21.55
36,8.2,7.95,4.0,20.15,7.4,7.55,1.9,16.85,7.0,7.9,2.0,16.9,53.9,3,,SM,2018,Women,Qualification,Senior,GTVikingarna,VT,2.0,5.95,17.4,GT Vikingarna,1,51.15,GT Vikingarna1,18SMQualificationSeniorWomen,23.400000000000002,20.35
41,6.15,7.6,4.0,17.75,6.7,6.15,1.9,14.75,6.2,6.0,1.9,14.1,46.6,8,,SM,2018,Women,Qualification,Senior,TeamgymNorrort(TäbyGF),VT,2.0,6.23,15.19,Teamgym Norrort,1,44.04,Teamgym Norrort1,18SMQualificationSeniorWomen,19.75,19.13
45,8.8,7.55,4.0,20.35,9.6,7.15,1.9,18.65,9.1,7.25,2.0,18.35,57.35,2,,SM,2018,Men,Qualification,Senior,KFUM,VT,2.0,7.18,17.55,KFUM,1,54.55,KFUM1,18SMQualificationSeniorMen,21.950000000000003,25.880000000000003
46,8.4,7.85,4.0,20.25,9.2,6.5,1.9,17.6,8.7,7.4,1.9,18.0,55.85,3,,SM,2018,Men,Qualification,Senior,GFFRAM,VT,2.0,6.07,17.49,GF FRAM,1,53.09,GF FRAM1,18SMQualificationSeniorMen,21.75,23.97
56,9.6,7.9,4.0,21.5,10.1,7.65,1.9,19.65,10.1,6.9,1.7,18.7,59.85,2,,SM,2017,Men,Final,Senior,Brommagymnasterna,VT,2.0,9.14,17.9,Brommagymnasterna,1,56.25,Brommagymnasterna1,17SMFinalSeniorMen,22.450000000000003,29.340000000000003
70,10.533,7.4,4.0,22.133,12.3,7.6,1.9,21.6,10.3,6.45,1.7,18.45,62.183,1,,NM,2017,Men,Final,Senior,GjellerupSdr(DEN),HT,2.0,7.14,18.18,Gjellerup,1,58.23,Gjellerup1,17NMFinalSeniorMen,21.450000000000003,29.740000000000002
71,11.266,6.9,4.0,22.716,10.2,7.45,1.9,19.0,10.0,7.8,1.95,19.75,61.466,2,,NM,2017,Men,Final,Senior,TeamGymAarhus(DEN),HT,2.0,6.39,18.29,TeamGym Aarhus ,1,57.04,TeamGym Aarhus 1,17NMFinalSeniorMen,22.15,26.59
93,8.8,6.8,4.0,19.95,5.85,7.15,1.9,14.55,5.2,7.15,2.0,14.35,48.85,8,,NM,2017,Women,Final,Senior,HelsingforsGK(FIN),HT,2.0,6.73,16.13,HelsingforsGK,1,45.03,HelsingforsGK1,17NMFinalSeniorWomen,21.1,17.78
111,9.6,7.5,4.0,20.65,7.3,7.05,1.9,16.7,7.7,7.9,2.0,17.6,54.95,4,,NM,2015,Mixed,Final,Senior,Brommagymnasterna,HT,2.0,4.91,17.5,Brommagymnasterna,1,51.8,Brommagymnasterna1,15NMFinalSeniorMixed,22.45,19.91
117,10.533,7.75,4.0,22.083,10.6,7.55,1.9,20.25,11.0,7.8,1.9,20.7,63.033,2,,NM,2015,Men,Final,Senior,Brommagymnasterna,HT,2.0,4.95,18.53,Brommagymnasterna,1,59.48,Brommagymnasterna1,15NMFinalSeniorMen,23.1,26.549999999999997
125,9.4,6.8,4.0,22.0,7.7,8.6,1.9,16.4,7.5,7.8,2.0,17.3,55.7,3,,NM,2015,Women,Final,Senior,HöganäsGF,HT,2.0,5.14,16.63,Höganäs GF ,1,50.33,Höganäs GF 1,15NMFinalSeniorWomen,23.2,20.34
136,8.45,7.2,4.0,19.65,11.45,6.7,1.9,20.05,10.2,7.7,2.0,19.9,59.6,4,,NM,2019,Men,Final,Senior,Aarhus,HT,2.0,8.45,17.65,Aarhus,1,57.6,Aarhus1,19NMFinalSeniorMen,21.6,30.099999999999998
139,7.05,4.9,4.0,15.95,8.9,6.65,1.9,17.45,8.1,6.35,1.9,16.35,49.75,7,,NM,2019,Men,Final,Senior,Stjarnan,HT,2.0,7.05,13.95,Stjarnan,1,47.75,Stjarnan1,19NMFinalSeniorMen,17.9,24.049999999999997
145,7.2,6.8,4.0,18.0,6.4,6.6,1.9,14.9,6.0,6.9,2.0,14.9,47.8,3,,SC,2019,Women,Final,Senior,TeamgymNorrort(Järfällagymnasterna/TäbyGF),HT,2.0,7.2,16.0,Teamgym Norrort,1,45.8,Teamgym Norrort1,19SCFinalSeniorWomen,20.299999999999997,19.6
153,5.8,7.35,4.0,17.15,6.1,7.75,1.9,15.75,6.0,6.35,2.0,14.35,47.25,6,,SC,2018,Women,Final,Senior,TeamgymÖrebro(ÖrebroGFKIF),HT,2.0,5.27,14.62,Örebro GF KIF ,1,44.72,Örebro GF KIF 1,18SCFinalSeniorWomen,21.45,17.369999999999997
154,5.35,7.0,4.0,16.35,6.6,7.8,1.9,16.3,6.2,6.15,2.0,14.35,47.0,7,,SC,2018,Women,Final,Senior,TeamgymNorrort1(TäbyGF),HT,2.0,4.86,13.86,Teamgym Norrort,1,44.51,Teamgym Norrort1,18SCFinalSeniorWomen,20.95,17.66
185,8.8,7.9,4.0,20.7,7.0,5.7,1.9,14.6,7.1,6.7,1.9,15.7,51.0,4,,SC,2015,Women,Final,Senior,ÖrebroGFKIF,HT,2.0,7.33,17.23,Örebro GF KIF ,1,47.53,Örebro GF KIF 1,15SCFinalSeniorWomen,20.3,21.43
194,10.6,7.35,4.0,21.95,9.9,6.0,1.9,17.8,10.4,7.15,2.0,19.55,59.3,2,,SM,2015,Men,Final,Senior,KFUM,VT,2.0,8.83,18.18,KFUM,1,55.53,KFUM1,15SMFinalSeniorMen,20.5,29.130000000000003
202,10.2,7.7,4.0,21.9,7.4,7.05,1.9,16.35,8.1,7.25,2.0,17.35,55.6,2,,SM,2015,Women,Qualification,Senior,ÖrebroGFKIF,VT,2.0,8.5,18.2,Örebro GF KIF ,1,51.9,Örebro GF KIF 1,15SMQualificationSeniorWomen,22.0,24.0
205,10.0,8.15,4.0,22.15,6.6,6.75,1.9,15.25,6.5,8.05,2.0,16.55,53.95,5,,SM,2015,Women,Qualification,Senior,Brommagymnasterna,VT,2.0,8.33,18.48,Brommagymnasterna,1,50.28,Brommagymnasterna1,15SMQualificationSeniorWomen,22.950000000000003,21.43
214,10.8,7.8,4.0,22.6,9.3,6.5,1.9,17.7,9.6,8.4,2.0,20.0,60.3,2,,SM,2014,Men,Final,Senior,KFUM,VT,2.0,9.0,18.8,KFUM,1,56.5,KFUM1,14SMFinalSeniorMen,22.7,27.900000000000002
235,9.8,7.55,4.0,21.35,7.5,7.75,1.9,17.15,8.1,7.3,2.0,17.4,55.9,3,,SM,2016,Women,Final,Senior,TeamgymHelsingborg(HBGTurn),VT,2.0,8.17,17.72,Helsingborgs TURN ,1,52.27,Helsingborgs TURN 1,16SMFinalSeniorWomen,22.6,23.77
236,9.5,7.55,4.0,21.05,6.5,7.6,1.9,16.0,6.7,7.95,2.0,16.65,53.7,4,,SM,2016,Women,Final,Senior,GFUppsalaflickorna,VT,2.0,7.92,17.47,GCF Uppsala ,1,50.12,GCF Uppsala 1,16SMFinalSeniorWomen,23.1,21.12
240,9.2,6.9,4.0,20.1,9.6,8.45,1.9,19.95,9.9,8.55,2.0,20.45,60.5,2,,SM,2016,Men,Final,Senior,KFUM,VT,2.0,7.67,16.57,KFUM,1,56.97,KFUM1,16SMFinalSeniorMen,23.9,27.17
241,9.0,6.9,4.0,19.9,8.3,7.5,1.9,17.7,9.1,8.2,2.0,19.3,56.9,3,,SM,2016,Men,Final,Senior,GFFRAM,VT,2.0,7.5,16.4,GF FRAM,1,53.39999999999999,GF FRAM1,16SMFinalSeniorMen,22.6,24.900000000000002
299,8.25,8.1,2.0,18.35,7.2,7.9,1.9,17.0,6.4,8.95,2.0,17.35,52.7,2,,SM,2022,Women,Qualification,Senior,GT Vikingarna,VT,2.0,8.25,18.35,GT Vikingarna,1,52.7,GT Vikingarna1,22SMQualificationSeniorWomen,24.949999999999996,21.85
314,9.0,8.55,2.0,19.55,10.9,7.15,1.9,19.95,11.1,7.35,2.0,20.45,59.95,1,10.0,SM,2022,Men,Final,Senior,Brommagymnasterna lag 1,VT,2.0,9.0,19.55,Brommagymnasterna,1,59.95,Brommagymnasterna1,22SMFinalSeniorMen,23.05,31.0
315,9.2,7.8,2.0,19.0,10.1,7.25,1.9,19.25,9.5,7.25,2.0,18.75,57.0,2,8.0,SM,2022,Men,Final,Senior,GF FRAM,VT,2.0,9.2,19.0,GF FRAM,1,57.0,GF FRAM1,22SMFinalSeniorMen,22.3,28.799999999999997
348,6.5,6.2,2.0,14.7,5.2,6.75,1.9,13.85,5.1,5.25,1.9,12.25,40.8,5,,EM,2022,Men,Final,Junior,ICELAND,HT,2.0,6.5,14.7,Iceland,1,40.8,Iceland1,22EMFinalJuniorMen,18.2,16.8
350,8.9,7.55,2.0,18.45,12.15,6.95,1.9,21.0,10.8,6.75,1.8,19.35,58.8,2,,EM,2022,Men,Final,Senior,NORWAY,HT,2.0,8.9,18.45,Norway,1,58.8,Norway1,22EMFinalSeniorMen,21.25,31.85
351,9.2,8.05,2.0,19.25,12.2,7.65,1.9,21.75,10.3,5.3,1.6,17.2,58.2,3,,EM,2022,Men,Final,Senior,SWEDEN,HT,2.0,9.2,19.25,Sweden,1,58.2,Sweden1,22EMFinalSeniorMen,21.0,31.7
352,8.2,7.55,2.0,17.75,10.85,7.25,1.9,20.0,8.7,6.85,2.0,17.55,55.3,4,,EM,2022,Men,Final,Senior,ICELAND,HT,2.0,8.2,17.75,Iceland,1,55.3,Iceland1,22EMFinalSeniorMen,21.65,27.75
357,7.85,6.4,2.0,16.25,8.6,5.75,1.9,16.25,7.5,5.75,1.375,14.625,47.125,3,,EM,2022,Men,Qualification,Junior,NORWAY,HT,2.0,7.85,16.25,Norway,1,47.125,Norway1,22EMQualificationJuniorMen,17.9,23.95
369,8.75,7.9,2.0,18.65,7.5,7.3,1.9,16.7,7.2,8.55,2.0,17.75,53.1,2,,EM,2022,Mixed,Final,Junior,SWEDEN,HT,2.0,8.75,18.65,Sweden,1,53.09999999999999,Sweden1,22EMFinalJuniorMixed,23.750000000000004,23.45
377,7.65,6.95,2.0,16.6,8.6,7.5,1.9,18.0,7.9,7.8,2.0,17.7,52.3,4,,EM,2022,Mixed,Final,Senior,NORWAY,HT,2.0,7.65,16.6,Norway,1,52.3,Norway1,22EMFinalSeniorMixed,22.25,24.15
388,8.65,7.7,2.0,18.35,8.9,7.5,1.9,18.3,8.6,7.3,1.95,17.85,54.5,3,,EM,2022,Mixed,Qualification,Senior,DENMARK,HT,2.0,8.65,18.35,Denmark,1,54.50000000000001,Denmark1,22EMQualificationSeniorMixed,22.5,26.15
396,8.3,8.7,2.0,19.0,6.4,7.75,1.9,16.15,6.2,8.5,1.9,16.7,51.85,2,,EM,2022,Women,Final,Junior,SWEDEN,HT,2.0,8.3,19.0,Sweden,1,51.84999999999999,Sweden1,22EMFinalJuniorWomen,24.95,20.9
399,7.85,7.65,2.0,17.5,6.0,7.0,1.9,15.0,5.5,7.5,1.85,14.8,47.3,5,,EM,2022,Women,Final,Junior,FINLAND,HT,2.0,7.85,17.5,Finland,1,47.3,Finland1,22EMFinalJuniorWomen,22.15,19.35
418,7.45,5.05,2.0,14.4,5.2,7.4,1.9,14.4,4.2,6.6,2.0,12.35,41.15,10,,EM,2022,Women,Qualification,Junior,PORTUGAL,HT,2.0,7.45,14.5,Portugal,1,41.25,Portugal1,22EMQualificationJuniorWomen,19.049999999999997,16.85
422,8.85,8.4,2.0,19.25,7.8,7.3,1.9,17.0,6.725,7.75,1.95,16.425,52.675,1,,EM,2022,Women,Qualification,Senior,SWEDEN,HT,2.0,8.85,19.25,Sweden,1,52.675,Sweden1,22EMQualificationSeniorWomen,23.45,23.375
434,7.7,7.65,2.0,17.35,5.4,6.75,1.9,14.05,5.6,7.0,2.0,14.6,46.0,3,,JSM,2023,Women,Qualification,Junior,GK Engelholmsgymnasterna ,HT,2.0,7.7,17.35,GK Engelholmsgymnasterna ,1,46.0,GK Engelholmsgymnasterna 1,23JSMQualificationJuniorWomen,21.4,18.700000000000003
439,6.7,6.75,2.0,15.45,5.2,6.5,1.9,13.6,5.6,6.5,2.0,14.1,43.15,8,,JSM,2023,Women,Qualification,Junior,Varbergs GIF GF ,HT,2.0,6.7,15.45,Varbergs GIF GF ,1,43.15,Varbergs GIF GF 1,23JSMQualificationJuniorWomen,19.75,17.5
441,7.15,6.95,2.0,16.1,4.75,7.05,1.9,13.7,4.9,6.4,1.9,13.2,43.0,10,,JSM,2023,Women,Qualification,Junior,SOL GF Junior ,HT,2.0,7.15,16.1,SOL GF,1,43.0,SOL GF1,23JSMQualificationJuniorWomen,20.400000000000002,16.8
444,6.65,6.2,2.0,14.85,4.7,7.4,1.9,14.0,4.8,6.8,1.9,13.5,42.35,13,,JSM,2023,Women,Qualification,Junior,GCF Uppsala ,HT,2.0,6.65,14.85,GCF Uppsala ,1,42.35,GCF Uppsala 1,23JSMQualificationJuniorWomen,20.4,16.15
480,7.4,7.75,2.0,17.15,7.7,7.55,1.9,17.15,7.3,8.3,1.8,17.4,51.7,3,10.0,SM,2023,Mixed,Qualification,Senior,GF Örebro ,VT,2.0,7.4,17.15,GF Örebro,1,51.7,GF Örebro1,23SMQualificationSeniorMixed,23.6,22.4
488,7.75,6.4,2.0,16.15,9.0,7.9,1.9,18.8,8.4,7.9,1.95,18.25,53.2,4,9.0,SM,2023,Men,Qualification,Senior,KFUM lag A ,VT,2.0,7.75,16.15,KFUM,2,53.2,KFUM2,23SMQualificationSeniorMen,22.200000000000003,25.15
490,8.8,8.9,2.0,19.7,7.425,8.1,1.9,17.425,6.8,9.15,2.0,17.95,55.075,1,8.0,SM,2023,Women,Final,Senior,Brommagymnasterna ,VT,2.0,8.8,19.7,Brommagymnasterna,1,55.075,Brommagymnasterna1,23SMFinalSeniorWomen,26.15,23.025000000000002
496,8.05,7.9,2.0,17.95,7.85,7.6,1.9,17.35,7.0,9.15,2.0,18.15,53.45,1,10.0,SM,2023,Mixed,Final,Senior,GK Motus-Salto lag 1 ,VT,2.0,8.05,17.95,GK Motus Salto ,1,53.45,GK Motus Salto 1,23SMFinalSeniorMixed,24.65,22.9
521,7.25,7.05,2.0,16.3,8.2,6.75,1.9,16.85,7.15,6.85,1.9,15.9,49.05,4,,NM,2023,Mixed,Final,Senior,Drammen TF ,HT,2.0,7.25,16.3,Drammen,1,49.05,Drammen1,23NMFinalSeniorMixed,20.65,22.6
526,9.25,7.95,2.0,19.2,8.2,8.1,1.9,18.2,7.1,7.85,2.0,16.95,54.35,1,,NM,2023,Women,Final,Senior,TeamGym Aarhus ,HT,2.0,9.25,19.2,TeamGym Aarhus ,1,54.34999999999999,TeamGym Aarhus 1,23NMFinalSeniorWomen,23.9,24.55
540,7.85,7.3,2.0,17.15,10.7,7.2,1.9,19.8,9.925,7.3,1.775,19.0,55.95,5,8.0,NM,2023,Men,Final,Senior,GF Fram ,HT,2.0,7.85,17.15,GF FRAM,1,55.95,GF FRAM1,23NMFinalSeniorMen,21.8,28.474999999999998
542,8.15,7.175,2.0,17.325,9.4,7.1,1.9,18.4,7.3,4.9,1.45,13.65,49.375,7,8.0,NM,2023,Men,Final,Senior,Salhus ,HT,2.0,8.15,17.32,Salhus ,1,49.37499999999999,Salhus 1,23NMFinalSeniorMen,19.174999999999997,24.85
554,8.2,7.85,2.0,18.05,6.6,7.9,1.9,16.4,6.6,7.25,2.0,15.85,50.3,3,,SM,2024,Women,Qualification,Senior,ABGS ,VT,2.0,8.2,18.05,ABGS,1,50.3,ABGS1,24SMQualificationSeniorWomen,23.0,21.4
564,8.5,7.4,2.0,17.9,11.2,7.0,1.9,20.1,10.8,7.85,2.0,20.65,58.65,1,,SM,2024,Men,Final,Senior,Brommagymnasterna lag 1 ,VT,2.0,8.5,17.9,Brommagymnasterna,1,58.65,Brommagymnasterna1,24SMFinalSeniorMen,22.25,30.5
565,9.4,8.3,2.0,19.7,10.8,7.25,1.9,19.95,9.0,7.2,1.9,18.1,57.75,2,,SM,2024,Men,Final,Senior,KFUM GA lag 1 ,VT,2.0,9.4,19.7,KFUM,1,57.75,KFUM1,24SMFinalSeniorMen,22.75,29.2
571,7.2,6.5,2.0,15.7,7.5,7.2,1.9,16.6,7.9,6.6,2.0,16.5,48.8,1,,SM,2024,Mixed,Final,Senior,GF Örebro ,VT,2.0,7.2,15.7,GF Örebro,1,48.8,GF Örebro1,24SMFinalSeniorMixed,20.3,22.6
575,9.0,8.6,2.0,19.6,7.7,8.35,1.9,17.95,7.2,8.25,2.0,17.45,55.0,1,,SM,2024,Women,Final,Senior,Brommagymnasterna ,VT,2.0,9.0,19.6,Brommagymnasterna,1,55.0,Brommagymnasterna1,24SMFinalSeniorWomen,25.200000000000003,23.9
586,8.8,8.35,4.0,21.15,12.6,6.75,1.9,21.25,11.4,7.55,2.0,20.95,63.35,1,,EM,2018,Men,Final,Senior,DENMARK,HT,2.0,8.0,18.35,Denmark,1,60.55,Denmark1,18EMFinalSeniorMen,22.65,32.0
588,6.85,7.35,4.0,18.2,11.5,6.9,1.9,20.3,11.35,7.55,2.0,20.9,59.4,3,,EM,2018,Men,Final,Senior,NORWAY,HT,2.0,6.23,15.58,Norway,1,56.78,Norway1,18EMFinalSeniorMen,21.799999999999997,29.08
590,6.8,6.65,4.0,17.45,8.4,6.4,1.9,16.7,7.6,7.4,2.0,17.0,51.15,5,,EM,2018,Men,Final,Senior,GREATBRITAIN,HT,2.0,6.18,14.83,Great Britain,1,48.53,Great Britain1,18EMFinalSeniorMen,20.450000000000003,22.18
597,8.6,7.5,4.0,20.1,12.6,7.55,1.9,22.05,10.8,8.3,2.0,21.1,63.25,1,,EM,2018,Men,Qualification,Senior,DENMARK,HT,2.0,7.82,17.32,Denmark,1,60.47000000000001,Denmark1,18EMQualificationSeniorMen,23.35,31.22
598,8.55,6.85,4.0,19.4,11.2,7.45,1.9,20.55,11.6,5.75,2.0,19.35,59.3,2,,EM,2018,Men,Qualification,Senior,NORWAY,HT,2.0,7.77,16.62,Norway,1,56.52,Norway1,18EMQualificationSeniorMen,20.05,30.569999999999997
601,6.9,6.15,4.0,17.05,8.3,7.35,1.9,17.55,7.55,6.65,1.95,16.15,50.75,5,,EM,2018,Men,Qualification,Senior,GREATBRITAIN,HT,2.0,6.27,14.42,Great Britain,1,48.12,Great Britain1,18EMQualificationSeniorMen,20.15,22.12
611,7.45,7.3,4.0,18.75,8.5,6.7,1.9,17.1,7.5,7.65,2.0,17.15,53.0,3,,EM,2018,Mixed,Final,Senior,ICELAND,HT,2.0,6.77,16.07,Iceland,1,50.32,Iceland1,18EMFinalSeniorMixed,21.65,22.77
616,7.55,7.45,4.0,19.0,7.1,6.75,1.9,15.75,7.3,8.25,2.0,17.55,52.3,2,,EM,2018,Mixed,Qualification,Junior,SWEDEN,HT,2.0,6.86,16.31,Sweden,1,49.61,Sweden1,18EMQualificationJuniorMixed,22.45,21.259999999999998
640,8.25,7.2,4.0,19.45,6.1,6.9,1.9,14.9,6.1,7.3,2.0,15.4,49.75,5,,EM,2018,Women,Final,Junior,NORWAY,HT,2.0,7.5,16.7,Norway,1,47.0,Norway1,18EMFinalJuniorWomen,21.4,19.7
649,9.4,7.4,4.0,20.8,6.8,6.85,1.9,15.55,6.5,6.35,2.0,14.85,51.2,2,,EM,2018,Women,Qualification,Junior,ICELAND,HT,2.0,8.55,17.95,Iceland,1,48.35,Iceland1,18EMQualificationJuniorWomen,20.6,21.85
653,7.9,7.25,4.0,19.15,6.05,6.85,1.9,14.8,6.2,5.6,2.0,13.8,47.75,6,,EM,2018,Women,Qualification,Junior,NORWAY,HT,2.0,7.18,16.43,Norway,1,45.03,Norway1,18EMQualificationJuniorWomen,19.7,19.43
661,8.05,6.95,4.0,19.0,7.5,7.05,1.9,16.45,7.0,7.25,1.9,16.15,51.6,4,,EM,2018,Women,Qualification,Senior,NORWAY,HT,2.0,7.32,16.27,Norway,1,48.87,Norway1,18EMQualificationSeniorWomen,21.25,21.82
692,9.2,8.15,4.0,21.35,6.7,6.85,1.9,15.45,6.9,7.35,2.0,16.25,53.05,3,,EM,2014,Women,Final,Junior,Iceland ,HT,2.0,7.67,17.82,Iceland,1,49.52,Iceland1,14EMFinalJuniorWomen,22.35,21.27
727,6.666,5.6,4.0,16.266,7.3,5.85,1.9,15.05,7.3,6.6,2.0,15.9,47.216,3,,EM,2014,Mixed,Qualification,Junior,Norway ,HT,2.0,5.56,13.16,Norway,1,44.11,Norway1,14EMQualificationJuniorMixed,18.049999999999997,20.16
754,9.733,8.05,4.0,21.783,7.4,7.25,1.9,16.55,7.5,7.45,2.0,16.95,55.283,1,,EM,2016,Women,Final,Junior,Iceland ,HT,2.0,8.11,18.16,Iceland,1,51.66,Iceland1,16EMFinalJuniorWomen,22.75,23.009999999999998
773,10.066,7.85,4.0,21.916,8.9,5.9,1.9,16.7,8.1,7.3,2.0,17.4,56.016,1,,EM,2016,Women,Qualification,Senior,Iceland ,HT,2.0,8.39,18.24,Iceland,1,52.34,Iceland1,16EMQualificationSeniorWomen,21.049999999999997,25.39
815,5.6,7.3,4.0,16.9,7.05,7.35,1.9,16.3,6.3,7.55,1.8,15.65,48.85,5,,JNM,2018,Men,Final,Junior,Brommagymnasterna ,VT,2.0,5.09,14.39,Brommagymnasterna,1,46.34,Brommagymnasterna1,18JNMFinalJuniorMen,22.2,18.44
825,9.1,7.45,4.0,20.55,6.2,6.95,1.9,15.05,6.2,6.8,1.8,14.8,50.4,2,,JNM,2018,Women,Final,Junior,GT Vikingarna ,VT,2.0,8.27,17.72,GT Vikingarna,1,47.56999999999999,GT Vikingarna1,18JNMFinalJuniorWomen,21.2,20.669999999999998
831,5.2,7.6,4.0,16.8,5.0,6.35,1.9,13.25,4.7,7.1,1.9,13.7,43.75,8,,JNM,2018,Women,Final,Junior,Espoon Telinetaiturit (EsTT) ,VT,2.0,4.73,14.33,Espoon Telinetaiturit (EsTT) ,1,41.28,Espoon Telinetaiturit (EsTT) 1,18JNMFinalJuniorWomen,21.049999999999997,14.43
883,3.375,7.7,2.0,13.075,4.5,7.65,1.9,14.05,2.6,7.35,1.8,11.75,38.875,8,,USM,2024,Women,Qualification,Youth,GT Vikingarna ,VT,2.0,3.38,13.08,GT Vikingarna,1,38.88,GT Vikingarna1,24USMQualificationYouthWomen,22.700000000000003,10.48
890,2.825,7.6,2.0,12.425,4.3,7.0,1.9,13.2,3.4,7.3,2.0,12.7,38.325,15,,USM,2024,Women,Qualification,Youth,GF Nikegymnasterna ,VT,2.0,2.82,12.42,GF Nikegymnasterna ,1,38.31999999999999,GF Nikegymnasterna 1,24USMQualificationYouthWomen,21.9,10.52
895,2.975,6.75,2.0,11.725,3.7,7.55,1.9,13.15,2.8,7.35,2.0,12.15,37.025,20,,USM,2024,Women,Qualification,Youth,Stockholm Top Gymnastics lag 1 ,VT,2.0,2.98,11.73,Stockholm Top Gymnastics,1,37.03,Stockholm Top Gymnastics1,24USMQualificationYouthWomen,21.65,9.48
935,2.675,7.7,2.0,12.375,4.5,6.45,1.9,12.85,3.2,8.0,1.9,13.1,38.325,10,,USM,2024,Women,Final,Youth,GT Vikingarna ,VT,2.0,2.68,12.38,GT Vikingarna,1,38.33,GT Vikingarna1,24USMFinalYouthWomen,22.15,10.38
