id,old_dfri,efri,old_cfri,old_totfri,dtum,etum,ctum,total_score_tum,dtram,etram,ctram,total_score_tram,old_total_score,rank_competition,num_fri,competition,year,gender,qualification,age,team,season,cfri,dfri,total_score_fri,clean_team,team_number,total_score,clean_team_with_number,comp_str,dfri_norm,efri_norm,cfri_norm,total_score_fri_norm,dtum_norm,etum_norm,ctum_norm,total_score_tum_norm,dtram_norm,etram_norm,ctram_norm,total_score_tram_norm,total_score_norm,total_e_score,total_d_score
1189,2.1,5.85,3.5,11.45,4.5,6.5,1.9,12.9,3.1,8.15,1.9,13.15,37.5,22,,USM,2018,Wom,Q,U,Brommagymnasterna lag 1 ,VT,1.75,1.91,9.51,Brommagymnasterna,1,35.56,Brommagymnasterna1,18USMQUWom,-1.45,-1.2000000000000002,-0.25,-2.27,-1.2000000000000002,-1.0499999999999998,-0.1,-1.9499999999999995,-2.0,-0.0499999999999989,-0.1,-1.6500000000000004,-4.6799999999999855,20.5,9.51
1309,3.3,6.9,3.5,13.7,4.3,7.6,1.9,13.8,3.3,7.7,2.0,13.0,40.5,18,,USM,2017,Wom,Q,U,Hammarbygymnasterna ,VT,1.75,2.75,11.4,Hammarbygymnasterna ,1,38.2,Hammarbygymnasterna 1,17USMQUWom,-1.25,-1.0499999999999998,-0.25,-2.4499999999999997,-1.7999999999999998,-0.450000000000001,-0.1,-1.75,-2.5,0.0,0.0,-2.3000000000000007,-6.5,22.200000000000003,10.35
1422,3.8,7.583,3.5,14.883,5.7,7.166,1.9,14.766,4.5,6.433,2.0,12.933,42.582,9,,USM,2015,Wom,Q,U,GT Vikingarna ,VT,1.75,3.17,12.5,GT Vikingarna,1,40.202,GT Vikingarna1,15USMQUWom,-0.6600000000000001,-0.8829999999999991,-0.2250000000000001,-1.2899999999999991,-0.7999999999999998,-1.0999999999999996,-0.1,-0.8000000000000007,-1.2999999999999998,-1.2999999999999998,0.0,-2.0329999999999995,-3.2169999999999987,21.182000000000002,13.370000000000001
1429,4.0,6.5,3.5,14.0,5.4,7.333,1.9,14.633,4.1,6.066,2.0,12.166,40.799,16,,USM,2015,Wom,Q,U,Enebybergsgymnasterna ,VT,1.75,3.33,11.58,Enebybergsgymnasterna,1,38.379,Enebybergsgymnasterna1,15USMQUWom,-0.5,-1.9659999999999995,-0.2250000000000001,-2.209999999999999,-1.0999999999999996,-0.9329999999999998,-0.1,-0.9330000000000016,-1.7000000000000002,-1.6669999999999998,0.0,-2.799999999999999,-5.039999999999999,19.899,12.83
787,6.866,5.5,3.45,15.816,7.65,6.35,1.9,15.9,7.8,7.3,2.0,17.1,48.816,7,,EM,2016,Men,Q,S,Great Britain ,HT,1.725,5.72,12.94,Great Britain ,1,45.945,Great Britain 1,16EMQSMen,-2.8400000000000007,-2.45,-0.2749999999999999,-5.570000000000002,-4.049999999999999,-1.6000000000000003,-0.1,-5.749999999999998,-3.7,-0.4500000000000002,0.0,-3.799999999999997,-15.115000000000002,19.15,21.17
867,7.266,7.7,3.4,18.366,5.0,6.9,1.9,13.8,3.3,6.9,2.0,12.2,44.366,8,,JNM,2016,Wom,F,J,Viipurin Reipas FIN ,VT,1.7,6.06,15.46,Viipurin Reipas FIN ,1,41.46,Viipurin Reipas FIN 1,16JNMFJWom,-1.7200000000000006,-0.4999999999999991,-0.2750000000000001,-2.469999999999999,-2.6,-1.125,-0.1,-2.4499999999999997,-4.5,-0.8499999999999996,0.0,-4.949999999999999,-9.384999999999998,21.5,14.36
907,1.725,5.9,1.7,9.325,3.8,6.55,1.9,12.25,2.4,8.7,2.0,13.1,34.675,32,,USM,2024,Wom,Q,U,Halmstad Frigymnaster ,VT,1.7,1.72,9.32,Halmstad Frigymnaster ,1,34.67,Halmstad Frigymnaster 1,24USMQUWom,-2.2300000000000004,-2.6500000000000004,-0.3,-4.75,-1.2999999999999998,-1.5499999999999998,-0.1,-2.4499999999999997,-2.4,0.0,0.0,-1.3499999999999996,-8.449999999999996,21.15,7.92
1076,5.3,7.7,1.7,14.7,5.2,7.65,1.9,14.75,5.0,7.7,2.0,14.7,44.15,8,8.0,JSM,2022,Wom,F,J,Järfällagymnasterna ,HT,1.7,5.3,14.7,Järfällagymnasterna,1,44.15,Järfällagymnasterna1,22JSMFJWom,-2.1000000000000005,-0.7499999999999991,-0.3,-3.150000000000002,-1.2999999999999998,0.0,-0.1,-0.6500000000000004,-1.2000000000000002,-0.4500000000000002,0.0,-1.650000000000002,-4.450000000000003,23.05,15.5
162,4.3,5.65,3.25,13.2,6.8,6.55,1.9,15.25,6.1,4.9,1.8,12.8,41.25,6,,SC,2018,Men,F,S,KFUMlag1,HT,1.625,3.91,11.18,KFUM,1,39.235,KFUM1,18SCFSMen,-4.04,-1.8999999999999997,-0.125,-6.07,-3.1000000000000005,-1.3500000000000003,-0.1,-4.449999999999999,-3.700000000000001,-1.7999999999999998,-0.1999999999999999,-5.699999999999999,-16.215000000000003,17.1,16.81
770,7.8,5.5,3.1,16.4,6.7,6.2,1.9,14.8,6.3,6.05,1.7,14.05,45.25,7,,EM,2016,Mix,Q,S,Czech Republic ,HT,1.55,6.5,13.55,Czech Republic ,1,42.40000000000001,Czech Republic 1,16EMQSMix,-2.17,-3.0,-0.4499999999999999,-5.449999999999999,-2.3,-2.1000000000000005,-0.1,-3.899999999999999,-2.500000000000001,-1.75,-0.3,-4.550000000000001,-13.899999999999984,17.75,19.5
602,6.0,4.6,2.75,13.35,8.2,6.4,1.9,16.5,7.0,7.1,2.0,16.1,45.95,6,,EM,2018,Men,Q,S,FRANCE,HT,1.375,5.45,11.42,France,1,44.02500000000001,France1,18EMQSMen,-2.37,-2.9000000000000004,-0.625,-5.9,-4.4,-1.1499999999999997,-0.1,-5.550000000000001,-4.6,-1.200000000000001,0.0,-5.0,-16.445,18.1,20.65
97,9.933,7.95,4.0,21.533,10.4,7.6,1.85,20.2,10.8,7.9,2.0,20.7,62.433,2,,EM,2016,Men,F,S,Sweden,HT,2.0,5.77,18.23,Sweden,1,59.13,Sweden1,16EMFSMen,-2.170000000000001,-0.2000000000000001,0.0,-0.6999999999999993,-0.9000000000000004,-0.8499999999999996,-0.1499999999999999,-1.25,-0.6999999999999993,-0.1500000000000003,0.0,0.0,-1.949999999999996,23.450000000000003,26.97
617,6.05,5.9,4.0,15.95,7.25,7.75,1.85,16.85,6.1,8.0,2.0,16.1,48.9,3,,EM,2018,Mix,Q,J,GREATBRITAIN,HT,2.0,5.5,13.4,Great Britain,1,46.35,Great Britain1,18EMQJMix,-1.91,-1.5499999999999998,0.0,-3.459999999999999,-0.3499999999999996,-0.25,-0.1499999999999999,-0.75,-1.2000000000000002,-0.25,0.0,-1.4499999999999993,-4.309999999999995,21.65,18.85
663,7.35,6.1,4.0,17.45,6.15,6.8,1.85,14.8,5.6,7.5,2.0,15.1,47.35,6,,EM,2018,Wom,Q,S,CZECHREPUBLIC,HT,2.0,6.68,14.78,Czech Republic ,1,44.68,Czech Republic 1,18EMQSWom,-2.2300000000000004,-1.5500000000000007,0.0,-3.78,-2.4499999999999997,-1.0499999999999998,-0.1499999999999999,-3.1499999999999986,-1.8000000000000007,-1.1999999999999993,0.0,-3.0000000000000018,-9.25,20.4,18.43
701,8.266,7.7,4.0,19.966,8.6,5.85,1.85,16.3,8.3,7.7,2.0,18.0,54.266,2,,EM,2014,Mix,Q,S,Sweden ,HT,2.0,6.89,16.59,Sweden,1,50.89,Sweden1,14EMQSMix,-0.5,-0.3999999999999994,0.0,-0.5500000000000007,-0.0999999999999996,-1.7000000000000002,-0.1499999999999999,-1.8999999999999984,-0.8999999999999986,0.0,0.0,-0.6999999999999993,-2.430000000000007,21.25,23.79
709,10.266,8.4,4.0,22.666,11.8,7.85,1.85,21.5,10.95,8.4,2.0,21.35,65.516,1,,EM,2014,Men,Q,S,Denmark ,HT,2.0,8.56,18.96,Denmark,1,61.81,Denmark1,14EMQSMen,0.0,0.0,0.0,0.0,0.0,0.0,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.65,31.31
811,7.85,7.5,4.0,19.35,8.7,7.5,1.85,18.05,8.0,8.15,2.0,18.15,55.55,1,,JNM,2018,Men,F,J,TeamGym Aarhus ,VT,2.0,7.14,16.64,TeamGym Aarhus ,1,52.84,TeamGym Aarhus 1,18JNMFJMen,-0.0700000000000002,-0.0999999999999996,0.0,0.0,0.0,0.0,-0.1499999999999999,0.0,-0.9000000000000004,-0.1999999999999993,0.0,-0.0500000000000007,0.0,23.15,23.84
1095,5.25,6.0,4.0,15.25,5.8,5.25,1.85,12.9,6.2,5.7,2.0,13.9,42.05,4,,JSM,2019,Mix,F,J,Karlskrona GF ,HT,2.0,5.25,13.25,Karlskrona GF ,1,40.05,Karlskrona GF 1,19JSMFJMix,-2.6500000000000004,-1.5999999999999996,0.0,-4.25,-0.9000000000000004,-2.35,-0.1499999999999999,-2.9499999999999997,-0.7000000000000002,-2.2,0.0,-2.9000000000000004,-10.100000000000016,16.95,17.25
1291,2.9,7.55,4.0,14.45,5.6,7.3,1.85,14.75,4.3,7.9,2.0,14.2,43.4,8,,USM,2017,Wom,F,U,GK Engelholmsgymnasterna ,VT,2.0,2.42,11.97,GK Engelholmsgymnasterna ,1,40.92,GK Engelholmsgymnasterna 1,17USMFUWom,-1.5,-0.25,0.0,-1.75,-0.2000000000000001,-0.8999999999999995,-0.1499999999999999,-0.9499999999999992,-1.5,-0.2999999999999989,0.0,-1.6500000000000004,-3.0,22.75,12.32
1505,6.95,6.75,2.0,15.7,6.3,7.35,1.85,15.5,5.775,6.4,1.75,13.925,45.125,1,,EM,2024,Wom,Q,J,Norway,HT,2.0,6.95,15.7,Norway,1,45.125,Norway1,24EMQJWom,-1.8999999999999997,-1.0,0.0,-2.650000000000002,-0.7999999999999998,-0.25,-0.1499999999999999,-0.6000000000000014,-0.5249999999999995,-1.6500000000000004,-0.25,-2.3249999999999997,-5.125,20.5,19.025000000000002
1555,9.1,7.9,2.0,19.0,11.9,6.8,1.85,20.55,10.8,7.45,2.0,20.25,59.8,1,,EM,2024,Men,Q,S,Sweden,HT,2.0,9.1,19.0,Sweden,1,59.8,Sweden1,24EMQSMen,0.0,-0.5499999999999989,0.0,-0.1499999999999985,-1.6500000000000004,-0.6000000000000005,-0.1499999999999999,-2.3000000000000007,-1.799999999999999,0.0,0.0,-1.75,-4.200000000000003,22.150000000000002,31.799999999999997
1562,8.15,5.65,2.0,15.8,7.8,7.35,1.85,17.0,6.8,5.8,1.8,14.4,47.2,1,,EM,2024,Mix,Q,S,Austria,HT,2.0,8.15,15.8,Austria,1,47.2,Austria1,24EMQSMix,-1.0,-2.5,0.0,-3.5,-2.3999999999999995,-0.4000000000000003,-0.1499999999999999,-2.9499999999999997,-2.2,-1.95,-0.1999999999999999,-4.35,-10.799999999999995,18.799999999999997,22.75
255,8.15,6.05,4.0,18.2,10.25,7.75,1.85,19.85,10.7,6.85,1.9,19.45,57.5,1,,SC,2021,Men,F,S,Brommagymnasterna lag 1,HT,2.0,7.41,17.16,Brommagymnasterna,1,57.5,Brommagymnasterna1,21SCFSMen,0.0,0.0,0.0,0.0,0.0,-0.25,-0.1499999999999999,0.0,0.0,-0.6500000000000004,-0.1,0.0,0.0,20.65,28.36
261,,,,,7.6,6.95,1.85,16.4,8.5,6.85,2.0,17.35,33.75,7,,SC,2021,Men,F,S,GF Örebro,HT,,,,GF Örebro,1,,GF Örebro1,21SCFSMen,,,,,-2.6500000000000004,-1.0499999999999998,-0.1499999999999999,-3.450000000000003,-2.1999999999999997,-0.6500000000000004,0.0,-2.099999999999998,,,
109,10.2,5.55,3.95,21.9,8.3,7.75,1.85,15.7,8.8,7.6,2.0,18.4,56.0,2,,NM,2015,Mix,F,S,Arendal,HT,1.975,8.5,16.02,Arendal,1,50.125,Arendal1,15NMFSMix,0.0,-2.3,-0.0249999999999999,-1.5599999999999987,0.0,-0.25,-0.1499999999999999,-1.6000000000000014,0.0,-0.6500000000000004,0.0,0.0,-3.104999999999997,20.9,25.6
689,7.133,6.85,3.95,17.933,6.8,6.8,1.85,15.45,7.4,6.5,2.0,15.9,49.283,4,,EM,2014,Men,F,J,Iceland ,HT,1.975,5.94,14.76,Iceland,1,46.115,Iceland1,14EMFJMen,-2.12,-1.4749999999999996,-0.0249999999999999,-3.58,-3.8,-0.7000000000000002,-0.1499999999999999,-4.650000000000002,-2.1999999999999997,-1.6500000000000004,0.0,-3.85,-12.07,20.15,20.14
63,7.866,6.1,3.9,17.866,6.4,6.3,1.85,14.55,6.3,6.7,2.0,15.0,47.42,6,,SM,2017,Wom,Q,S,TeamgymNorrort(TäbyGF),VT,1.95,6.56,14.61,Teamgym Norrort,1,44.16,Teamgym Norrort1,17SMQSWom,-1.7199999999999998,-2.25,-0.05,-4.18,-1.5999999999999996,-2.1000000000000005,-0.1499999999999999,-3.1499999999999986,-1.8999999999999997,-1.25,0.0,-3.1499999999999986,-9.880000000000004,19.1,19.259999999999998
712,6.466,6.2,3.9,16.566,7.65,5.7,1.85,15.2,7.55,7.2,1.8,16.55,48.316,4,,EM,2014,Men,Q,S,France ,HT,1.95,5.39,13.54,France,1,45.29,France1,14EMQSMen,-3.170000000000001,-2.2,-0.05,-5.420000000000002,-4.15,-2.1499999999999995,-0.1499999999999999,-6.300000000000001,-3.3999999999999995,-1.2000000000000002,-0.1999999999999999,-4.800000000000001,-16.520000000000003,19.1,20.59
866,7.666,7.75,3.8,19.216,4.8,7.2,1.85,13.85,4.3,6.3,2.0,12.6,45.666,7,,JNM,2016,Wom,F,J,Joensuun Kataja FIN ,VT,1.9,6.39,16.04,Joensuun Kataja ,1,42.49,Joensuun Kataja 1,16JNMFJWom,-1.3900000000000006,-0.4499999999999993,-0.0750000000000001,-1.8900000000000008,-2.8,-0.8250000000000002,-0.1499999999999999,-2.4000000000000004,-3.5,-1.4500000000000002,0.0,-4.549999999999999,-8.354999999999997,21.25,15.489999999999998
98,10.4,7.7,3.7,21.1,10.3,7.0,1.85,19.85,10.5,7.3,2.0,19.8,60.75,3,,EM,2016,Men,F,S,Norway,HT,1.85,5.14,18.22,Norway,1,57.87,Norway1,16EMFSMen,-2.8000000000000007,-0.4500000000000002,-0.1499999999999999,-0.7100000000000009,-1.0,-1.4499999999999993,-0.1499999999999999,-1.599999999999998,-1.0,-0.7500000000000009,0.0,-0.8999999999999986,-3.210000000000001,22.0,25.94
457,7.4,7.0,1.8,16.2,8.65,7.4,1.85,17.9,8.6,7.0,2.0,17.6,51.7,1,,JSM,2023,Men,F,J,Brommagymnasterna ,HT,1.8,7.4,16.2,Brommagymnasterna,1,51.7,Brommagymnasterna1,23JSMFJMen,-0.0999999999999996,-0.6500000000000004,-0.1999999999999999,-0.9499999999999992,-0.25,0.0,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.4,24.65
1425,3.8,7.066,3.55,14.416,5.2,7.433,1.85,14.483,3.7,6.733,2.0,12.433,41.332,12,,USM,2015,Wom,Q,U,TeamGym Sörmland ,VT,1.775,3.17,12.01,TeamGym Sörmland ,1,38.927,TeamGym Sörmland 1,15USMQUWom,-0.6600000000000001,-1.3999999999999997,-0.2000000000000001,-1.7799999999999994,-1.2999999999999998,-0.8330000000000002,-0.1499999999999999,-1.0830000000000002,-2.1,-1.0,0.0,-2.5329999999999995,-4.491999999999997,21.232,12.07
821,6.0,6.05,3.5,15.55,5.6,6.7,1.85,14.15,6.2,6.7,2.0,14.9,44.6,4,,JNM,2018,Mix,F,J,Örebro GF–KIF ,VT,1.75,5.45,13.25,Örebro GF KIF ,1,42.3,Örebro GF KIF 1,18JNMFJMix,-1.2199999999999998,-0.9500000000000002,-0.25,-2.0500000000000007,-1.4000000000000004,-1.0999999999999996,-0.1499999999999999,-2.6500000000000004,-0.3999999999999994,-0.8499999999999996,0.0,-1.0,-5.705000000000005,19.45,17.25
1451,3.45,6.05,3.25,12.75,4.45,7.066,1.85,13.366,3.7,6.8,2.0,12.5,38.616,1,,USM,2015,Men,F,U,Brommagymnasterna (p) ,VT,1.625,2.88,10.56,Brommagymnasterna,1,36.421,Brommagymnasterna1,15USMFUMen,0.0,0.0,-0.05,0.0,-0.2000000000000001,-0.0170000000000003,0.0,-0.1669999999999998,-0.3999999999999994,-0.4329999999999998,0.0,-0.8330000000000002,0.0,19.916,11.030000000000001
1453,3.3,4.45,3.15,10.9,4.1,7.4,1.85,13.35,2.8,7.466,2.0,12.266,36.516,3,,USM,2015,Mix,F,U,GF Gymnos (m) ,VT,1.575,2.75,8.78,GF Gymnos,1,34.391,GF Gymnos1,15USMFUMix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.316000000000003,9.649999999999999
4,8.8,7.6,4.0,20.4,9.2,8.35,1.8,19.35,9.1,7.6,2.0,18.7,58.45,1,10.0,SM,2019,Men,F,S,Brommagymnasterna,VT,2.0,8.75,18.4,Brommagymnasterna,1,56.45,Brommagymnasterna1,19SMFSMen,0.0,0.0,0.0,0.0,-0.3000000000000007,-0.3499999999999996,-0.1999999999999999,-0.75,-0.3499999999999996,-0.7000000000000011,0.0,-0.0500000000000007,0.0,23.549999999999997,27.05
9,6.25,7.3,4.0,17.55,7.0,7.7,1.8,16.5,7.1,6.65,2.0,15.75,49.8,3,8.0,SM,2019,Mix,F,S,GefleGF,VT,2.0,6.36,15.55,GefleGF,1,47.8,GefleGF1,19SMFSMix,0.0,-0.5499999999999998,0.0,-1.1999999999999993,-1.0,-0.7999999999999998,-0.1999999999999999,-1.9499999999999995,-0.0500000000000007,-1.4000000000000004,0.0,-1.4499999999999993,-4.5,21.65,20.46
19,8.4,6.4,4.0,18.8,8.7,8.15,1.8,18.65,9.1,7.45,1.9,18.45,55.9,3,,SM,2019,Men,Q,S,KFUM,VT,2.0,7.61,16.8,KFUM,1,53.90000000000001,KFUM1,19SMQSMen,-1.62,-1.3499999999999996,0.0,-2.5500000000000007,-0.7000000000000011,-0.25,-0.1999999999999999,-0.4000000000000021,0.0,0.0,-0.1,0.0,-0.8999999999999844,22.0,25.41
48,6.85,7.25,4.0,18.1,7.7,7.55,1.8,17.05,7.2,7.55,2.0,16.75,51.9,5,,SM,2018,Men,Q,S,GKMotus-Salto,VT,2.0,8.41,15.48,GK Motus Salto ,1,49.28,GK Motus Salto 1,18SMQSMen,0.0,-0.75,0.0,-2.4800000000000004,-2.3999999999999995,-0.1000000000000005,-0.1999999999999999,-1.9499999999999995,-2.499999999999999,0.0,0.0,-2.0500000000000007,-6.484999999999999,22.35,23.31
58,10.133,8.35,4.0,22.483,8.0,7.3,1.8,17.1,8.2,7.95,2.0,18.15,57.73,1,,SM,2017,Wom,Q,S,ÖrebroGFKIF,VT,2.0,8.18,18.79,Örebro GF KIF ,1,54.04,Örebro GF KIF 1,17SMQSWom,-0.0999999999999996,0.0,0.0,0.0,0.0,-1.1000000000000003,-0.1999999999999999,-0.5999999999999979,0.0,0.0,0.0,0.0,0.0,23.6,24.38
74,9.4,6.0,4.0,20.45,9.6,7.05,1.8,17.4,9.9,8.2,2.0,20.1,57.95,5,,NM,2017,Men,F,S,OsloTF(NOR),HT,2.0,7.2,15.83,Oslo Turnforening ,1,53.33,Oslo Turnforening 1,17NMFSMen,-1.97,-1.5,0.0,-2.5699999999999985,-2.700000000000001,-0.5499999999999998,-0.1999999999999999,-4.200000000000003,-0.4000000000000003,0.0,0.0,-0.25,-4.899999999999999,21.25,26.700000000000003
89,9.6,6.9,4.0,21.75,7.2,8.15,1.8,15.9,7.5,7.5,2.0,17.0,54.65,4,,NM,2017,Wom,F,S,ÖrebroGF–KIF(SWE),HT,2.0,5.52,16.9,Örebro GF KIF ,1,49.8,Örebro GF KIF 1,17NMFSWom,-3.540000000000001,-0.75,0.0,-1.5,-1.5499999999999998,-0.0999999999999996,-0.1999999999999999,-1.450000000000001,-0.6999999999999993,-0.6999999999999993,0.0,-1.3000000000000007,-3.355000000000004,22.55,20.22
142,5.2,2.85,4.0,12.05,5.6,5.4,1.8,12.8,5.7,6.8,1.9,14.4,39.25,3,,SC,2019,Men,F,S,KFUMlag2,HT,2.0,5.2,10.05,KFUM,2,37.25,KFUM2,19SCFSMen,-3.9,-4.65,0.0,-7.800000000000001,-4.300000000000001,-1.75,-0.1999999999999999,-5.75,-3.3,0.0,-0.1,-3.200000000000001,-16.750000000000007,15.05,16.5
150,7.775,6.35,4.0,18.125,6.3,7.15,1.8,15.25,6.6,6.8,2.0,15.4,48.775,3,,SC,2018,Wom,F,S,StockholmTopGymnastics,HT,2.0,7.07,15.42,Stockholm Top Gymnastics,1,46.07,Stockholm Top Gymnastics1,18SCFSWom,-0.5699999999999994,-1.1000000000000003,0.0,-1.0200000000000014,-0.7999999999999998,-0.6499999999999995,-0.1999999999999999,-1.3500000000000014,-0.6000000000000005,-1.0,0.0,-0.9999999999999982,-2.907499999999999,20.299999999999997,19.97
165,6.25,6.7,4.0,16.95,6.3,6.75,1.8,14.85,6.5,6.65,1.8,14.95,46.75,3,,SC,2018,Wom,F,S,StockholmTopGymnastics,HT,2.0,5.68,14.38,Stockholm Top Gymnastics,1,44.18,Stockholm Top Gymnastics1,18SCFSWom,-1.96,-0.75,0.0,-2.0600000000000005,-0.7999999999999998,-1.0499999999999998,-0.1999999999999999,-1.7500000000000018,-0.7000000000000002,-1.1499999999999997,-0.1999999999999999,-1.4499999999999993,-4.797499999999999,20.1,18.48
167,4.85,5.7,4.0,14.55,5.9,6.75,1.8,14.45,5.7,7.45,1.85,15.0,44.0,5,,SC,2018,Wom,F,S,TGNorrort(TäbyGF),HT,2.0,4.41,12.11,Teamgym Norrort,1,41.56,Teamgym Norrort1,18SCFSWom,-3.2299999999999995,-1.75,0.0,-4.330000000000002,-1.1999999999999993,-1.0499999999999998,-0.1999999999999999,-2.150000000000002,-1.5,-0.3499999999999996,-0.1499999999999999,-1.3999999999999986,-7.417499999999997,19.9,16.009999999999998
184,8.7,6.95,4.0,19.65,6.9,7.3,1.8,16.0,6.7,7.3,2.0,16.0,51.65,3,,SC,2015,Wom,F,S,TeamgymHelsingborg,HT,2.0,7.25,16.2,Helsingborgs TURN ,1,48.2,Helsingborgs TURN 1,15SCFSWom,-1.5,-0.9500000000000002,0.0,-2.1000000000000014,-0.3999999999999994,-0.6500000000000004,-0.1999999999999999,-0.8000000000000007,-0.5,-1.0499999999999998,0.0,-1.25,-4.149999999999999,21.55,20.85
200,8.8,8.6,4.0,21.4,6.8,7.0,1.8,15.6,6.9,7.9,2.0,16.8,53.8,3,,SM,2015,Wom,F,S,GKMotusSalto,VT,2.0,7.33,17.93,GK Motus Salto ,1,50.33,GK Motus Salto 1,15SMFSWom,-1.42,-0.200000000000001,0.0,-1.620000000000001,-1.0,-0.6500000000000004,-0.1999999999999999,-1.85,-1.0,-0.5499999999999989,0.0,-1.349999999999998,-4.82,23.5,21.03
237,9.4,7.65,4.0,21.05,6.7,6.7,1.8,15.2,7.4,7.8,2.0,17.2,53.45,5,,SM,2016,Wom,F,S,GTVikingarna,VT,2.0,7.83,17.48,GT Vikingarna,1,49.88,GT Vikingarna1,16SMFSWom,-1.34,-0.75,0.0,-2.09,-0.7999999999999998,-1.7000000000000002,-0.1999999999999999,-2.6000000000000014,-0.7999999999999989,-0.7000000000000002,0.0,-1.1999999999999993,-5.890000000000001,22.15,21.93
238,9.1,7.4,4.0,20.5,6.0,7.55,1.8,15.35,6.2,6.95,2.0,15.15,51.0,6,,SM,2016,Wom,F,S,Sollentunagymnasterna,VT,2.0,7.58,16.98,Sollentunagymnasterna,1,47.48,Sollentunagymnasterna1,16SMFSWom,-1.59,-1.0,0.0,-2.59,-1.5,-0.8500000000000005,-0.1999999999999999,-2.450000000000001,-1.9999999999999991,-1.5499999999999998,0.0,-3.2499999999999982,-8.290000000000006,21.900000000000002,19.78
242,8.0,7.35,4.0,19.35,7.0,7.75,1.8,16.55,7.7,7.55,2.0,17.25,53.15,1,,SM,2016,Mix,F,S,Brommagymnasterna,VT,2.0,6.67,16.02,Brommagymnasterna,1,49.82,Brommagymnasterna1,16SMFSMix,-0.33,0.0,0.0,0.0,-0.2999999999999998,-0.0999999999999996,-0.1999999999999999,0.0,-0.0999999999999996,-0.4000000000000003,0.0,0.0,0.0,22.65,21.37
278,7.1,5.4,2.0,14.5,5.8,7.85,1.8,15.45,5.7,7.43,2.0,15.13,45.08,5,,SC,2022,Wom,F,S,ABGS (mångkamp),VT,2.0,7.1,14.5,ABGS,1,45.08,ABGS1,22SCFSWom,-1.4000000000000004,-3.1999999999999997,0.0,-4.350000000000001,-1.1000000000000003,-0.1000000000000005,-0.1999999999999999,-0.5,-0.7000000000000002,-0.5700000000000003,0.0,-0.9700000000000006,-4.219999999999999,20.68,18.6
298,8.75,7.9,2.0,18.65,7.5,7.3,1.8,16.6,7.2,8.85,2.0,18.05,53.3,1,,SM,2022,Wom,Q,S,Brommagymnasterna Dam lag 2,VT,2.0,8.75,18.65,Brommagymnasterna,1,53.3,Brommagymnasterna1,22SMQSWom,0.0,-0.1999999999999993,0.0,0.0,0.0,-0.6000000000000005,-0.1999999999999999,-0.3999999999999986,0.0,-0.0999999999999996,0.0,0.0,0.0,24.05,23.45
301,8.55,7.6,2.0,18.15,6.8,7.4,1.8,16.0,6.2,7.7,1.5,15.4,49.55,4,,SM,2022,Wom,Q,S,Teamgym Högaholm (GK Engelholmsgymnasterna),VT,2.0,8.55,18.15,GK Engelholmsgymnasterna ,1,49.55,GK Engelholmsgymnasterna 1,22SMQSWom,-0.1999999999999993,-0.5,0.0,-0.5,-0.7000000000000002,-0.5,-0.1999999999999999,-1.0,-1.0,-1.2499999999999991,-0.5,-2.6500000000000004,-3.75,22.700000000000003,21.55
303,8.1,6.55,2.0,16.65,6.3,7.25,1.8,15.35,5.9,7.85,1.8,15.55,47.55,6,,SM,2022,Wom,Q,S,ABGS,VT,2.0,8.1,16.65,ABGS,1,47.55,ABGS1,22SMQSWom,-0.6500000000000004,-1.5499999999999998,0.0,-2.0,-1.2000000000000002,-0.6500000000000004,-0.1999999999999999,-1.6500000000000004,-1.2999999999999998,-1.0999999999999996,-0.1999999999999999,-2.5,-5.75,21.65,20.3
376,8.5,8.05,2.0,18.55,8.6,7.2,1.8,17.6,7.3,8.1,1.2,16.6,52.75,3,,EM,2022,Mix,F,S,SWEDEN,HT,2.0,8.5,18.55,Sweden,1,52.75000000000001,Sweden1,22EMFSMix,-0.1999999999999993,-0.5,0.0,-0.5999999999999979,-1.4000000000000004,-0.8500000000000005,-0.1999999999999999,-2.0,-1.2999999999999998,-0.0500000000000007,-0.8,-2.1499999999999986,-3.5999999999999943,23.349999999999998,24.4
382,7.8,6.7,2.0,16.5,7.65,7.0,1.8,16.45,7.2,7.2,1.8,16.2,49.15,3,,EM,2022,Mix,Q,J,GREATBRITAIN,HT,2.0,7.8,16.5,Great Britain,1,49.15000000000001,Great Britain1,22EMQJMix,-0.9500000000000002,-0.7999999999999998,0.0,-1.75,-0.1499999999999994,-0.5,-0.1999999999999999,-0.4000000000000021,-0.2999999999999998,-0.5,-0.1999999999999999,-0.6999999999999993,-2.599999999999987,20.9,22.65
390,7.4,6.15,2.0,15.55,7.55,7.25,1.8,16.6,7.0,7.0,2.0,16.0,48.15,5,,EM,2022,Mix,Q,S,AUSTRIA,HT,2.0,7.4,15.55,Austria,1,48.15000000000001,Austria1,22EMQSMix,-1.75,-2.0,0.0,-3.75,-2.55,-1.1999999999999993,-0.1999999999999999,-2.9499999999999997,-1.8000000000000007,-0.9000000000000004,0.0,-2.5,-8.0,20.4,21.95
